"L1","L2","L3","L4a","L4b","L5","impact_category","q025","q25","q50","q75","q975"
0,0,0,0.5,0.5,0,"resource use/watr/m3",126463417576.024,127377812824.482,127957060959.266,128600411086.2,130054410450.451
0,0,0,0.5,0.5,0.5,"chemical releases/haps/kg",146184404.967403,150956204.034844,153031955.037638,155978293.384355,161162119.267705
0,0,0,0.5,0.5,0.5,"chemical releases/metl/kg",1280959.32290999,1324193.3419422,1350712.14741946,1374527.28386671,1422818.79409945
0,0,0,0.5,0.5,0.5,"chemical releases/pest/kg",74740419.3174863,75846714.1631995,76269979.0039737,76719544.6832924,77679709.2720953
0,0,0,0.5,0.5,0.5,"economic & social/jobs/jobs",24057684.3151397,24773086.6716016,25126229.0952019,25465863.2020542,25879907.3626857
0,0,0,0.5,0.5,0.5,"economic & social/vadd/$",1621249102437.79,1684843998083.74,1715326383580.27,1753321046406.09,1826660930193.97
0,0,0,0.5,0.5,0.5,"impact potential/acid/kg so2 eq",6021996205.12271,6112483558.60368,6142867857.33526,6174154353.28555,6240010301.40979
0,0,0,0.5,0.5,0.5,"impact potential/etox/ctue",2353020260588.19,2388709420046.09,2401018872699.65,2415775434260.53,2444324571973.86
0,0,0,0.5,0.5,0.5,"impact potential/eutr/kg n eq",2760940346.85551,2785653072.61363,2800412919.14997,2814100559.45442,2841473236.15826
0,0,0,0.5,0.5,0.5,"impact potential/gcc/kg co2 eq",997916523958.639,1018266041916.56,1025486406388.18,1034478884726.18,1051915922466.83
0,0,0,0.5,0.5,0.5,"impact potential/hc/ctuh",174.735270962885,179.59025188583,181.709405448326,183.761656388433,188.757227044213
0,0,0,0.5,0.5,0.5,"impact potential/hnc/ctuh",918.093562148043,943.893336236632,954.04358326487,966.33144750806,991.313532948305
0,0,0,0.5,0.5,0.5,"impact potential/hrsp/kg pm2.5 eq",1184683072.47183,1196382481.17077,1201640563.26717,1206134507.7366,1221121196.54475
0,0,0,0.5,0.5,0.5,"impact potential/htox/ctuh",1092.91679491993,1124.10190297611,1135.31413702594,1149.90834538229,1180.18285472032
0,0,0,0.5,0.5,0.5,"impact potential/ozon/kg cfc11 eq",312919.981086802,319062.733281655,321824.949529866,324595.812193776,331076.403585696
0,0,0,0.5,0.5,0.5,"impact potential/smog/kg o3 eq",39832811726.7216,40948839391.4426,41419337026.3582,42098637118.5138,43307363352.2772
0,0,0,0.5,0.5,0.5,"resource use/enrg/mj",9641018286275.94,9991835049265.93,10225791371285,10422006206634.9,10762902439707.9
0,0,0,0.5,0.5,0.5,"resource use/land/m2*yr",3288789081169.26,3325982129340.6,3348987820919.9,3364933571092.04,3395222790724.65
0,0,0,0.5,0.5,0.5,"resource use/mine/kg",127988593096.22,132116034625.19,134323831076.907,136199596097.578,140012218389.4
0,0,0,0.5,0.5,0.5,"resource use/nren/mj",8285052978418.4,8593508780820.51,8803821524760.18,8989619772086.25,9304612296280.43
0,0,0,0.5,0.5,0.5,"resource use/ren/mj",1359190144476,1392354715938.98,1410181507242.68,1430188171015.81,1459258164975.69
0,0,0,0.5,0.5,0.5,"resource use/watr/m3",120497405263.223,122101774878.423,122738307825.439,123292511811.203,125200862866.023
0,0,0,1,0,0,"chemical releases/haps/kg",145641849.31593,150022239.283377,152114930.564461,155039618.732934,159841942.366149
0,0,0,1,0,0,"chemical releases/metl/kg",1323407.79848598,1362792.11408493,1390470.37143686,1417224.60728744,1457587.80146093
0,0,0,1,0,0,"chemical releases/pest/kg",80816481.6817734,80959698.9259011,81062011.8809209,81163817.0652438,81391714.0848663
0,0,0,1,0,0,"economic & social/jobs/jobs",23563253.897633,24294831.5167577,24651997.2004761,25005305.5439213,25483696.8584386
0,0,0,1,0,0,"economic & social/vadd/$",1597662195650.54,1659365288131.48,1692314894736.89,1728746458192.89,1804734796652.75
0,0,0,1,0,0,"impact potential/acid/kg so2 eq",6122763808.934,6192468854.21223,6219442304.33092,6253746887.16495,6319506621.41315
0,0,0,1,0,0,"impact potential/etox/ctue",2538058437910.03,2543896139085.96,2547647665573.3,2550777879010.82,2559342267060.81
0,0,0,1,0,0,"impact potential/eutr/kg n eq",2828051927.88291,2849727699.29178,2862444789.85387,2874340409.77484,2900694661.94339
0,0,0,1,0,0,"impact potential/gcc/kg co2 eq",997508470738.192,1013812404085.77,1022058675437.44,1033375255402.92,1051349883665.94
0,0,0,1,0,0,"impact potential/hc/ctuh",175.400158686763,179.831324364513,182.210088032527,184.521816146245,189.777861741295
0,0,0,1,0,0,"impact potential/hnc/ctuh",934.710184359414,957.391744413493,970.957941593955,983.759085809764,1009.48566005503
0,0,0,1,0,0,"impact potential/hrsp/kg pm2.5 eq",1210334812.298,1219687001.48994,1224339058.05013,1229335977.24882,1240112593.51833
0,0,0,1,0,0,"impact potential/htox/ctuh",1110.12741121702,1137.01731486968,1153.19427333163,1168.0190640212,1199.30675121525
0,0,0,1,0,0,"impact potential/ozon/kg cfc11 eq",338522.451581725,341026.067233593,342707.132901949,344258.215181122,347826.000468058
0,0,0,1,0,0,"impact potential/smog/kg o3 eq",39768720368.2194,40903352715.5848,41412943981.3638,42112811434.8642,43458566962.2165
0,0,0,1,0,0,"resource use/enrg/mj",9490672297530.65,9822806546386.95,10041956114658.4,10239430632869.7,10635116729043.8
0,0,0,1,0,0,"resource use/land/m2*yr",3390074428470.27,3408119776561.29,3417528586757.28,3428675832257.44,3448277630994.45
0,0,0,1,0,0,"resource use/mine/kg",128503420145.238,132186551544.457,134258690089.227,136437684076.096,140125754421.538
0,0,0,1,0,0,"resource use/nren/mj",8162446670751.6,8460468364831.92,8664688267960.6,8850746906021.86,9211878339719.43
0,0,0,1,0,0,"resource use/ren/mj",1323034468463.03,1354676954406.58,1374468625467.74,1397031905311.51,1430166885689.32
0,0,0,1,0,0,"resource use/watr/m3",124124094954.082,125319532633.934,125832561967.048,126554527150.981,127998993789.83
0,0,0,1,0,1,"chemical releases/haps/kg",137960563.166135,143406423.812203,145439361.849864,148405169.689678,154027256.012124
0,0,0,1,0,1,"chemical releases/metl/kg",1203550.88179687,1248534.33953805,1275975.50795988,1299683.74567939,1353560.9625475
0,0,0,1,0,1,"chemical releases/pest/kg",69068003.8832528,70739419.4482231,71497675.5404302,72192863.2711466,73822138.9846645
0,0,0,1,0,1,"economic & social/jobs/jobs",22934393.4650899,23718301.9144235,24059279.4493612,24391565.6619133,24895828.5453397
0,0,0,1,0,1,"economic & social/vadd/$",1544371996202.6,1608532350543.35,1640867569755.22,1675929104688.38,1755874229282.93
0,0,0,1,0,1,"impact potential/acid/kg so2 eq",5739196782.19082,5832289836.90089,5884164764.05988,5924453036.87621,6001137102.30075
0,0,0,1,0,1,"impact potential/etox/ctue",2177018906912.2,2230151386686.57,2251057594954.09,2276967840555.24,2323803838992.21
0,0,0,1,0,1,"impact potential/eutr/kg n eq",2616115817.52735,2650497745.14041,2671934073.27047,2689220657.28703,2727429276.20639
0,0,0,1,0,1,"impact potential/gcc/kg co2 eq",946240982772.489,967120236448.914,975256640458.727,985713356592.096,1006591007844.41
0,0,0,1,0,1,"impact potential/hc/ctuh",165.541357640303,171.384279359298,173.38121918436,175.434795796064,180.783863627524
0,0,0,1,0,1,"impact potential/hnc/ctuh",866.132218949217,895.128959845945,905.282515358917,916.34076455933,944.918154079926
0,0,0,1,0,1,"impact potential/hrsp/kg pm2.5 eq",1121825542.92938,1137722347.15573,1145039912.59913,1152549265.96613,1169394567.19439
0,0,0,1,0,1,"impact potential/htox/ctuh",1032.20274366701,1066.76369855535,1078.38124337542,1091.7494995244,1125.79936696885
0,0,0,1,0,1,"impact potential/ozon/kg cfc11 eq",286618.46296816,294544.17449677,298654.105844636,303680.891475176,312672.102910363
0,0,0,1,0,1,"impact potential/smog/kg o3 eq",37703367257.2432,38921957837.4118,39502150958.8602,40075277171.7354,41251951646.9554
0,0,0,1,0,1,"resource use/enrg/mj",9059953355637.04,9440463099901.47,9678676686069.2,9869195537879.2,10287353632696.2
0,0,0,1,0,1,"resource use/land/m2*yr",3124270975014.45,3180259406076.38,3225795018149.34,3248200457297.6,3302632500972.57
0,0,0,1,0,1,"resource use/mine/kg",120975642439.602,125311218628.053,127771280776.303,129350353920.028,133995270735.413
0,0,0,1,0,1,"resource use/nren/mj",7792560994569.93,8115294260239.21,8351727871249.13,8521805037465.69,8895499993223.65
0,0,0,1,0,1,"resource use/ren/mj",1273237897431.73,1307495947397.17,1325308358547.75,1346673282493.06,1383015803947.8
0,0,0,1,0,1,"resource use/watr/m3",112841522866.399,115287929149.392,116010111450.358,116992151007.827,119153811565.243
0,0,0,1,1,0,"chemical releases/haps/kg",145548807.811552,149892966.701221,151964087.560689,154903477.832562,159696992.772776
0,0,0,1,1,0,"chemical releases/metl/kg",1322947.76508817,1362174.97540024,1389977.80402909,1416364.61225078,1456812.61185975
0,0,0,1,1,0,"chemical releases/pest/kg",80806947.737837,80951053.0935456,81054005.7841768,81153568.0357097,81379842.9013767
0,0,0,1,1,0,"economic & social/jobs/jobs",23535921.6439547,24262115.9602757,24616926.3066116,24967812.9711146,25455515.6723617
0,0,0,1,1,0,"economic & social/vadd/$",1596405216259.12,1657887543082.06,1690759303612.25,1727046260962.55,1802448420777.58
0,0,0,1,1,0,"impact potential/acid/kg so2 eq",6120458876.56645,6189397311.33983,6216888305.81302,6249881583.3892,6316501779.22917
0,0,0,1,1,0,"impact potential/etox/ctue",2537760547032.08,2543631763039.62,2547308103745.42,2550509762494,2558944797555.82
0,0,0,1,1,0,"impact potential/eutr/kg n eq",2827141636.95229,2848569786.75769,2861105951.64693,2873050865.16104,2898982546.4577
0,0,0,1,1,0,"impact potential/gcc/kg co2 eq",997019809867.232,1012769926841.67,1021418999222.02,1032446009215.67,1050517768738.95
0,0,0,1,1,0,"impact potential/hc/ctuh",175.321289006484,179.68237006992,181.999627629987,184.352514107037,189.615843005075
0,0,0,1,1,0,"impact potential/hnc/ctuh",934.245700324559,956.784263479111,970.17918331554,982.605389786107,1008.41047698262
0,0,0,1,1,0,"impact potential/hrsp/kg pm2.5 eq",1210002725.71182,1219232106.92199,1224012669.19369,1228827442.77466,1239661302.4275
0,0,0,1,1,0,"impact potential/htox/ctuh",1109.58390011038,1136.21345639142,1152.15041124133,1166.78825664953,1198.05140168231
0,0,0,1,1,0,"impact potential/ozon/kg cfc11 eq",338447.024074777,340896.292739846,342544.703575041,344086.808754653,347665.61930382
0,0,0,1,1,0,"impact potential/smog/kg o3 eq",39746192629.2972,40863113672.6049,41384250378.4674,42068653796.2657,43425864614.2593
0,0,0,1,1,0,"resource use/enrg/mj",9482793208913.05,9810765673514.01,10023669703618.6,10222785184477.3,10615782849407.4
0,0,0,1,1,0,"resource use/land/m2*yr",3389197465081.25,3407249585256.94,3415898508009.64,3426999351538.89,3446998262098.76
0,0,0,1,1,0,"resource use/mine/kg",128404870085.158,132068106247.603,134003924344.705,136246096339.778,139949427800.826
0,0,0,1,1,0,"resource use/nren/mj",8155428406762.65,8446917577489.37,8651181341094.24,8833655956688.62,9194066026253
0,0,0,1,1,0,"resource use/ren/mj",1322193477881.84,1352707765610.57,1373014606686.65,1395132097951.53,1428640483314.06
0,0,0,1,1,0,"resource use/watr/m3",124077108321.123,125284585703.401,125778250309.126,126486510724.265,127937846892.167
0,0,0,1,1,1,"chemical releases/haps/kg",137867557.998917,143238467.147682,145344575.762956,148306187.436145,153784936.956483
0,0,0,1,1,1,"chemical releases/metl/kg",1202853.03176017,1247910.45036561,1275199.72517563,1298726.8140511,1352619.83712627
0,0,0,1,1,1,"chemical releases/pest/kg",69059171.4716499,70731626.4093259,71490163.4529409,72181476.84306,73809471.3831614
0,0,0,1,1,1,"economic & social/jobs/jobs",22904483.7768505,23673287.5196029,24016742.6636502,24354520.6304908,24868041.8899601
0,0,0,1,1,1,"economic & social/vadd/$",1543075084832.83,1607212804849.28,1639241641724.25,1674261950200.84,1753824145716.72
0,0,0,1,1,1,"impact potential/acid/kg so2 eq",5737528875.7464,5829664806.12195,5881197967.61582,5921852612.07801,5997291917.25485
0,0,0,1,1,1,"impact potential/etox/ctue",2176741422371.85,2229828661942.94,2250755792711.38,2276640841641.5,2323404654636.99
0,0,0,1,1,1,"impact potential/eutr/kg n eq",2614850645.63871,2649498742.7906,2670509772.83212,2687905724.48098,2725481433.99549
0,0,0,1,1,1,"impact potential/gcc/kg co2 eq",945747886715.801,966531647107.492,974516860000.914,985137748134.385,1005787486792.67
0,0,0,1,1,1,"impact potential/hc/ctuh",165.464152239778,171.25554084748,173.237476612729,175.295081194703,180.568432795372
0,0,0,1,1,1,"impact potential/hnc/ctuh",865.543825491395,894.386202792211,904.639446614358,915.475847493626,943.923697430417
0,0,0,1,1,1,"impact potential/hrsp/kg pm2.5 eq",1121461957.09495,1137282379.56167,1144614362.39447,1152280953.6271,1168695826.83086
0,0,0,1,1,1,"impact potential/htox/ctuh",1031.67812366822,1065.86332545624,1077.81986912772,1090.17594983508,1124.6379224684
0,0,0,1,1,1,"impact potential/ozon/kg cfc11 eq",286518.342788779,294381.107022259,298552.403635736,303576.128386131,312507.173685265
0,0,0,1,1,1,"impact potential/smog/kg o3 eq",37681519337.2969,38895543453.7789,39470190430.2694,40042019765.7972,41209816495.545
0,0,0,1,1,1,"resource use/enrg/mj",9052331962771.26,9428295499825.82,9660122411159.99,9851898494038.97,10273438152462.2
0,0,0,1,1,1,"resource use/land/m2*yr",3122761494480.94,3178872675189.03,3224561873782.51,3247092488516.03,3301607251608.56
0,0,0,1,1,1,"resource use/mine/kg",120886367388.012,125192137463.173,127637842563.841,129148575133.643,133845496121.029
0,0,0,1,1,1,"resource use/nren/mj",7785826068236.15,8106884717935,8339441902856.11,8506483147199.43,8878435633479.19
0,0,0,1,1,1,"resource use/ren/mj",1272216368356.96,1306128158060.28,1323656924078.23,1344865674154.91,1381519231042.11
0,0,0,1,1,1,"resource use/watr/m3",112807032519.001,115237726244.996,115970064521.04,116940557114.85,119104151681.576
0,0,0.5,0,0,0,"chemical releases/haps/kg",155862769.246584,159644559.34545,161891623.225471,164774223.869135,169538816.865148
0,0,0.5,0,0,0,"chemical releases/metl/kg",1370727.88588521,1410307.09051074,1437907.93439512,1465262.59403698,1501813.57635226
0,0,0.5,0,0,0,"chemical releases/pest/kg",81777260.6864313,81917940.5006152,82008729.4905234,82088340.3315706,82278519.8975462
0,0,0.5,0,0,0,"economic & social/jobs/jobs",25368907.5020723,25970148.1137868,26376715.2878329,26715582.6051788,27169867.8277414
0,0,0.5,0,0,0,"economic & social/vadd/$",1706905214287.19,1770434901300,1803114565156.87,1842985538015.64,1913026886939.21
0,0,0.5,0,0,0,"impact potential/acid/kg so2 eq",6359535542.83244,6417528982.71124,6445693747.05498,6480986731.73344,6546122489.01246
0,0,0.5,0,0,0,"impact potential/etox/ctue",2571032822555.22,2576690755125.45,2579350519501.75,2582729119403.89,2591136435947.2
0,0,0.5,0,0,0,"impact potential/eutr/kg n eq",2912910116.75087,2933509538.90011,2947239188.06473,2958587484.73724,2979232703.95803
0,0,0.5,0,0,0,"impact potential/gcc/kg co2 eq",1060255148351.03,1074546925733.27,1083752485154.84,1092873303722.69,1109946730144.2
0,0,0.5,0,0,0,"impact potential/hc/ctuh",184.420061504378,189.023595360296,191.509783205411,193.507817562555,199.07667590739
0,0,0.5,0,0,0,"impact potential/hnc/ctuh",976.355579758799,1000.65369030779,1014.32509889856,1025.01520215526,1049.35010302088
0,0,0.5,0,0,0,"impact potential/hrsp/kg pm2.5 eq",1253091394.19775,1260801254.80441,1266001821.1969,1270108501.69425,1279332444.18995
0,0,0.5,0,0,0,"impact potential/htox/ctuh",1160.62909280936,1189.5371811677,1206.12493196222,1218.44064330245,1248.41023416035
0,0,0.5,0,0,0,"impact potential/ozon/kg cfc11 eq",345705.638331964,348732.248007204,350011.576754517,351679.814515926,354726.51687248
0,0,0.5,0,0,0,"impact potential/smog/kg o3 eq",42144884469.9356,43247706906.2152,43722545440.7735,44258016991.0426,45706292329.6576
0,0,0.5,0,0,0,"resource use/enrg/mj",10286458313336.3,10633788323118.8,10840678747814.9,11056692424011.8,11391596304560.6
0,0,0.5,0,0,0,"resource use/land/m2*yr",3464851958074.12,3483021674989.96,3493129016556.15,3503641838664.54,3520124959644.22
0,0,0.5,0,0,0,"resource use/mine/kg",136646925008.554,140110820470.503,142033590839.494,144495230148.128,147340453575.041
0,0,0.5,0,0,0,"resource use/nren/mj",8824567298729.93,9140857287847.38,9331948357949.46,9534000423327.54,9840285071232.56
0,0,0.5,0,0,0,"resource use/ren/mj",1466510758321.79,1493342640068.04,1505448032183.93,1526619656034.96,1557043556496.64
0,0,0.5,0,0,0,"resource use/watr/m3",129038970420.83,129849428920.958,130552537323.674,131071305211.619,132555691372.107
0,0,0.5,0,0,0.5,"chemical releases/haps/kg",151839662.246595,156312764.397266,158320373.917541,161119064.503747,166506444.816557
0,0,0.5,0,0,0.5,"chemical releases/metl/kg",1305982.07276038,1349582.31849032,1376247.96877637,1402459.91386511,1445554.94408997
0,0,0.5,0,0,0.5,"chemical releases/pest/kg",75253707.1756543,76361257.036003,76775132.0111968,77242123.3511636,78172581.6182262
0,0,0.5,0,0,0.5,"economic & social/jobs/jobs",25077002.0397984,25704517.3778585,26038096.8846444,26397114.8440188,26816846.347057
0,0,0.5,0,0,0.5,"economic & social/vadd/$",1680922967076.99,1746633534946.94,1775206043219.38,1812554683393.69,1888310531574.88
0,0,0.5,0,0,0.5,"impact potential/acid/kg so2 eq",6142809455.41065,6241105860.67642,6270034309.9565,6300165337.39377,6368619920.07646
0,0,0.5,0,0,0.5,"impact potential/etox/ctue",2370604490553.44,2405537522966.19,2418226761547.09,2433197064437.67,2462887126829.83
0,0,0.5,0,0,0.5,"impact potential/eutr/kg n eq",2805633143.45377,2831514219.64369,2844406123.46534,2859680179.54789,2887563587.32016
0,0,0.5,0,0,0.5,"impact potential/gcc/kg co2 eq",1029986581169.91,1051766876045.66,1059262497290.98,1066950628475.49,1086528337900.81
0,0,0.5,0,0,0.5,"impact potential/hc/ctuh",179.599114907322,184.624552982315,186.803926509376,188.741785746704,193.980066324065
0,0,0.5,0,0,0.5,"impact potential/hnc/ctuh",940.647641021824,968.361799605452,978.968619487712,989.293289644133,1016.41176448189
0,0,0.5,0,0,0.5,"impact potential/hrsp/kg pm2.5 eq",1206368462.86121,1219420430.29579,1224209218.4835,1228520700.92484,1242226007.90275
0,0,0.5,0,0,0.5,"impact potential/htox/ctuh",1120.23719327478,1153.29278761689,1165.49784147554,1177.83903914002,1210.5980922596
0,0,0.5,0,0,0.5,"impact potential/ozon/kg cfc11 eq",317161.400380706,323166.726112158,325960.646015211,328758.559412418,335625.333438567
0,0,0.5,0,0,0.5,"impact potential/smog/kg o3 eq",41134670302.3345,42185900631.6027,42714293782.3448,43265383436.4018,44576082894.0418
0,0,0.5,0,0,0.5,"resource use/enrg/mj",10098111381149.8,10451095731510,10648657881706.1,10858541139184.2,11180542162667.8
0,0,0.5,0,0,0.5,"resource use/land/m2*yr",3330974096880.41,3370284154615.58,3390595833603.04,3407298357140.28,3435950431333.46
0,0,0.5,0,0,0.5,"resource use/mine/kg",132541740650.97,136481747383.713,138672594747.873,140707889965.298,144039662312.607
0,0,0.5,0,0,0.5,"resource use/nren/mj",8661042655047.15,8977885899317.66,9164231042056.91,9361864919373.32,9656556991643.6
